time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-16T19:50:47.480Z,19.0971661,-155.4783325,38.34,2.31,md,10,267,0.05993,0.14,hv,hv60961556,2015-06-16T21:11:41.713Z,"11km S of Pahala, Hawaii",earthquake
2015-06-16T19:49:53.000Z,57.2936,-156.1765,0.3,2.5,ml,,,,0.82,ak,ak11627029,2015-06-17T03:52:24.233Z,"134km W of Larsen Bay, Alaska",earthquake
2015-06-16T19:48:51.060Z,33.2541667,-115.6305,2.74,2.29,ml,42,46,0.04976,0.21,ci,ci37401520,2015-06-16T21:21:20.390Z,"10km W of Niland, California",earthquake
2015-06-16T19:48:19.320Z,32.9868333,-116.2795,8.105,1.12,ml,28,120,0.07445,0.26,ci,ci37401512,2015-06-16T20:28:16.803Z,"22km SW of Ocotillo Wells, California",earthquake
2015-06-16T19:47:17.230Z,34.3413333,-116.8768333,0.01,1.07,ml,11,112,0.04139,0.13,ci,ci37401504,2015-06-16T21:10:43.363Z,"9km NNW of Big Bear City, California",quarry blast
2015-06-16T19:42:38.000Z,61.7872,-150.9514,78.9,2.4,ml,,,,0.48,ak,ak11627022,2015-06-16T19:58:10.105Z,"48km W of Willow, Alaska",earthquake
2015-06-16T19:42:08.580Z,32.9925,-116.2885,7.9,1.24,ml,31,70,0.08233,0.19,ci,ci37401488,2015-06-16T21:07:23.137Z,"22km SW of Ocotillo Wells, California",earthquake
2015-06-16T19:37:23.330Z,47.658,-121.8803333,16.1,1.4,md,13,86,0.1341,0.1,uw,uw61028047,2015-06-17T21:45:51.425Z,"2km ENE of Carnation, Washington",earthquake
2015-06-16T19:33:52.000Z,61.2131,-149.6016,35.3,1.3,ml,,,,0.54,ak,ak11627020,2015-06-16T19:58:06.584Z,"16km E of Anchorage, Alaska",earthquake
2015-06-16T19:27:55.000Z,61.4244,-151.2707,16.4,2.1,ml,,,,0.77,ak,ak11627013,2015-06-17T01:40:04.864Z,"70km W of Big Lake, Alaska",earthquake
2015-06-16T19:25:48.490Z,19.0886669,-155.4276733,46.31,1.78,md,11,237,0.07395,0.13,hv,hv60961551,2015-06-16T19:37:05.180Z,"14km SSE of Pahala, Hawaii",earthquake
2015-06-16T19:20:35.900Z,19.1040001,-155.4369965,41.67,2.22,md,11,193,0.1379,0.13,hv,hv60961546,2015-06-16T19:36:57.790Z,"12km SSE of Pahala, Hawaii",earthquake
2015-06-16T19:13:02.130Z,19.1084995,-155.3809967,39.92,2.07,md,14,262,0.1293,0.21,hv,hv60961541,2015-06-16T19:32:22.630Z,"14km SE of Pahala, Hawaii",earthquake
2015-06-16T19:11:24.470Z,19.1408329,-155.4466705,41.8,2.5,ml,28,177,0.02058,0.29,hv,hv60961536,2015-06-17T13:55:50.040Z,"7km SSE of Pahala, Hawaii",earthquake
2015-06-16T19:10:45.000Z,62.3866,-149.6035,43,2.1,ml,,,,0.58,ak,ak11626957,2015-06-16T19:40:18.851Z,"27km ENE of Talkeetna, Alaska",earthquake
2015-06-16T19:10:11.520Z,19.1350002,-155.4331665,42.19,2.31,md,18,221,0.03408,0.1,hv,hv60961531,2015-06-16T19:23:09.700Z,"9km SSE of Pahala, Hawaii",earthquake
2015-06-16T19:04:58.350Z,19.066,-155.4651642,39.95,2.65,md,15,269,0.1822,0.21,hv,hv60961521,2015-06-17T03:07:41.049Z,"15km S of Pahala, Hawaii",earthquake
2015-06-16T19:04:42.590Z,19.0674992,-155.414505,39.47,2.27,md,6,283,0.09836,0.18,hv,hv60961516,2015-06-16T19:11:52.660Z,"16km SSE of Pahala, Hawaii",earthquake
2015-06-16T19:02:17.680Z,19.1261673,-155.5350037,49.4,2.79,ml,56,154,0.0748,0.35,hv,hv60961511,2015-06-17T13:52:30.040Z,"10km SSW of Pahala, Hawaii",earthquake
2015-06-16T19:00:14.828Z,36.9878,-114.3835,2.6593,1.76,ml,16,144.14,0.401,0.1985,nn,nn00498815,2015-06-16T19:35:00.735Z,"32km NW of Bunkerville, Nevada",earthquake
2015-06-16T18:35:02.270Z,35.054,-118.3513333,0.01,1.45,ml,11,83,0.06376,0.08,ci,ci37401432,2015-06-16T21:54:35.348Z,"12km SE of Tehachapi, California",quarry blast
2015-06-16T18:33:30.690Z,33.0448333,-114.975,0.01,1.74,ml,6,143,0.07246,0.27,ci,ci37401424,2015-06-16T21:52:35.200Z,"44km NNW of Los Algodones, B.C., MX",quarry blast
2015-06-16T18:22:46.130Z,19.743,-155.9836667,7.95,1.75,md,9,220,0.151,0.14,hv,hv60961481,2015-06-16T19:10:22.200Z,"1km N of Kalaoa, Hawaii",earthquake
2015-06-16T18:13:13.780Z,33.8593333,-120.2595,1.68,2.57,ml,9,203,0.1917,0.2,ci,ci37401408,2015-06-16T21:50:45.183Z,"17km WSW of Santa Rosa Is., California",earthquake
2015-06-16T17:49:40.850Z,-6.4691,129.9961,159.03,4.5,mb,,100,1.982,0.75,us,us20002qds,2015-06-17T13:36:17.726Z,"219km NW of Saumlaki, Indonesia",earthquake
2015-06-16T17:43:15.680Z,40.3673333,-125.1826667,15.63,2.68,md,18,294,0.6542,0.28,nc,nc72467116,2015-06-17T01:45:57.203Z,"81km WSW of Ferndale, California",earthquake
2015-06-16T17:35:23.770Z,34.6115,-119.0663333,7.45,1.82,ml,29,51,0.1253,0.23,ci,ci37401376,2015-06-16T20:58:00.180Z,"24km NE of Ojai, California",earthquake
2015-06-16T17:12:51.020Z,38.8331667,-122.8111667,2.97,1.34,md,43,36,0.009795,0.05,nc,nc72467086,2015-06-16T23:42:01.240Z,"7km W of Cobb, California",earthquake
2015-06-16T16:58:18.554Z,37.6931,-117.6572,7.972,2.06,ml,14,91.67,0.46,0.1855,nn,nn00498794,2015-06-16T17:19:44.615Z,"37km W of Goldfield, Nevada",earthquake
2015-06-16T16:57:52.440Z,35.8638333,-117.6908333,4.65,1.06,ml,24,40,0.08162,0.17,ci,ci37401352,2015-06-16T20:49:47.410Z,"21km ESE of Little Lake, California",earthquake
2015-06-16T16:56:04.000Z,60.2471,-141.2182,0,1.2,ml,,,,0.98,ak,ak11626896,2015-06-16T17:24:21.000Z,"70km ENE of Cape Yakataga, Alaska",earthquake
2015-06-16T16:25:06.260Z,7.5015,125.7531,52.31,4.4,mb,,117,0.462,0.66,us,us20002qcq,2015-06-17T00:27:41.115Z,"0km ENE of New Leyte, Philippines",earthquake
2015-06-16T16:18:32.790Z,36.6836667,-121.3108333,3.95,2.12,md,47,41,0.03471,0.05,nc,nc72467071,2015-06-17T00:57:05.899Z,"15km SSE of Ridgemark, California",earthquake
2015-06-16T15:51:51.360Z,39.6643333,-121.1198333,11.55,1.85,md,14,109,0.1645,0.17,nc,nc71093294,2015-06-16T17:10:06.889Z,"25km E of Berry Creek, California",earthquake
2015-06-16T15:35:57.600Z,36.5158,-97.2814,4.871,3.1,ml,,104,,0.27,us,us20002qbk,2015-06-17T14:30:22.664Z,"18km S of Tonkawa, Oklahoma",earthquake
2015-06-16T15:20:15.000Z,58.1934,-142.6473,0.9,2.6,ml,,,,0.53,ak,ak11626886,2015-06-16T23:22:44.555Z,"209km S of Cape Yakataga, Alaska",earthquake
2015-06-16T15:17:47.470Z,33.3206667,-116.2823333,11.07,1.14,ml,44,38,0.1245,0.17,ci,ci37401248,2015-06-16T20:27:50.470Z,"11km NE of Borrego Springs, California",earthquake
2015-06-16T15:16:07.690Z,23.4489,121.7334,26.97,4.5,mb,,101,0.404,0.78,us,us20002qca,2015-06-16T23:18:53.888Z,"59km SSE of Hualian, Taiwan",earthquake
2015-06-16T15:06:25.840Z,-29.735,-70.0896,10,4.6,mb,,89,0.754,1.45,us,us20002qaz,2015-06-16T23:09:01.758Z,"68km ENE of Vicuna, Chile",earthquake
2015-06-16T15:04:06.000Z,61.4447,-146.4578,28.6,1.1,ml,,,,0.57,ak,ak11626838,2015-06-16T15:32:20.842Z,"35km N of Valdez, Alaska",earthquake
2015-06-16T14:46:33.000Z,-32.427,-68.772,136,4.5,mb,,,,1.5,us,us20002qat,2015-06-16T22:49:00.698Z,"51km N of Mendoza, Argentina",earthquake
2015-06-16T14:44:30.790Z,45.8595,151.9575,35.25,4.6,mb,,173,6.454,0.55,us,us20002qaw,2015-06-16T22:47:14.217Z,"Kuril Islands",earthquake
2015-06-16T14:31:52.080Z,35.1351667,-119.1578333,3.94,1.53,ml,22,90,0.2782,0.27,ci,ci37401208,2015-06-16T19:49:37.866Z,"24km ENE of Maricopa, California",earthquake
2015-06-16T14:16:33.000Z,56.6582,-158.5234,1,3.8,ml,,,,0.96,ak,ak11626832,2015-06-16T22:19:18.057Z,"47km NNE of Chignik Lake, Alaska",earthquake
2015-06-16T14:13:29.120Z,37.4788333,-118.8225,6.54,3.15,ml,37,76,0.1111,0.05,nc,nc72467021,2015-06-17T02:38:55.137Z,"23km SE of Mammoth Lakes, California",earthquake
2015-06-16T13:27:58.700Z,36.7943,-97.7666,5.57,2.4,ml,,60,,0.52,us,us20002qeg,2015-06-17T13:15:12.368Z,"3km WSW of Medford, Oklahoma",earthquake
2015-06-16T13:26:06.000Z,61.1583,-146.9933,0,1.8,ml,,,,0.84,ak,ak11626780,2015-06-16T13:49:57.157Z,"34km W of Valdez, Alaska",earthquake
2015-06-16T13:24:05.000Z,62.5156,-147.8914,133.1,1.7,ml,,,,1.2,ak,ak11626786,2015-06-16T13:49:58.016Z,"94km NNE of Sutton-Alpine, Alaska",earthquake
2015-06-16T13:14:25.730Z,15.9128,-93.3379,108.21,4.8,mb,,121,1.211,0.81,us,us20002q9z,2015-06-16T19:10:25.409Z,"21km ENE of Tres Picos, Mexico",earthquake
2015-06-16T13:03:51.660Z,35.9146667,-121.5738333,14.6,2.13,md,46,201,0.2713,0.09,nc,nc72466991,2015-06-16T22:37:04.989Z,"45km NW of San Simeon, California",earthquake
2015-06-16T12:58:04.140Z,37.4668333,-121.8093333,4.74,1.08,md,19,71,0.0737,0.05,nc,nc72466986,2015-06-16T21:32:18.760Z,"9km ENE of Milpitas, California",earthquake
2015-06-16T12:55:56.760Z,38.7267,-119.7281,11.3412,1.17,ml,5,176.06,0.318,0.0648,nn,nn00498835,2015-06-17T02:43:16.513Z,"17km S of Gardnerville Ranchos, Nevada",earthquake
2015-06-16T12:46:17.370Z,38.8241653,-122.8263321,2.81,1.05,md,19,40,0.006875,0.03,nc,nc72466971,2015-06-16T12:47:53.050Z,"7km NW of The Geysers, California",earthquake
2015-06-16T12:33:06.000Z,61.9446,-149.2356,0,1.4,ml,,,,0.72,ak,ak11626767,2015-06-16T12:57:42.047Z,"22km N of Fishhook, Alaska",earthquake
2015-06-16T12:15:22.060Z,41.869,-119.6269,8.1941,1.14,ml,4,221.95,0.151,0.1218,nn,nn00498819,2015-06-17T02:41:46.058Z,"69km ESE of Lakeview, Oregon",earthquake
2015-06-16T12:11:26.000Z,53.5147,-165.0893,25.2,2.4,ml,,,,0.4,ak,ak11626760,2015-06-16T18:30:54.716Z,"82km SSE of Akutan, Alaska",earthquake
2015-06-16T11:52:54.351Z,41.8713,-119.6556,7.9561,1.45,ml,5,130.88,0.133,0.0934,nn,nn00498816,2015-06-17T02:41:29.907Z,"67km ESE of Lakeview, Oregon",earthquake
2015-06-16T11:27:12.000Z,60.9574,-146.4754,6,1.3,ml,,,,1.18,ak,ak11626713,2015-06-16T11:52:39.342Z,"20km SSW of Valdez, Alaska",earthquake
2015-06-16T11:11:14.000Z,53.1718,-167.0575,45.3,1.5,ml,,,,0.15,ak,ak11626709,2015-06-16T18:30:50.325Z,"85km SSW of Unalaska, Alaska",earthquake
2015-06-16T11:02:18.020Z,37.4788333,-118.822,6.61,2.11,md,30,86,0.1111,0.04,nc,nc72466941,2015-06-17T00:30:06.412Z,"23km SE of Mammoth Lakes, California",earthquake
2015-06-16T10:54:57.000Z,66.0677,-151.74,14.7,1.3,ml,,,,0.33,ak,ak11626705,2015-06-16T11:20:26.019Z,"66km SE of New Allakaket, Alaska",earthquake
2015-06-16T10:40:02.900Z,33.323,-116.2373333,11.013,1.09,ml,35,44,0.1307,0.27,ci,ci37401096,2015-06-16T14:07:45.938Z,"15km ENE of Borrego Springs, California",earthquake
2015-06-16T10:39:10.400Z,33.7723333,-116.0036667,1.78,1.07,ml,34,100,0.1174,0.17,ci,ci37401088,2015-06-16T18:34:59.247Z,"19km ENE of Coachella, California",earthquake
2015-06-16T10:05:12.548Z,37.443,-116.2533,12.7306,1.1,ml,12,277.33,0.209,0.1146,nn,nn00498781,2015-06-17T02:37:22.808Z,"74km NE of Beatty, Nevada",earthquake
2015-06-16T10:00:27.016Z,37.7021,-117.6554,2.144,2.02,ml,17,69.43,0.469,0.1423,nn,nn00498780,2015-06-17T02:36:56.237Z,"37km W of Goldfield, Nevada",earthquake
2015-06-16T09:31:52.000Z,62.9685,-149.2825,66.5,1.7,ml,,,,0.41,ak,ak11626654,2015-06-16T09:58:44.940Z,"50km SSW of Cantwell, Alaska",earthquake
2015-06-16T08:59:06.560Z,36.8458333,-121.5038333,9.43,2.26,md,69,28,0.02936,0.17,nc,nc72466916,2015-06-16T23:47:04.159Z,"3km E of San Juan Bautista, California",earthquake
2015-06-16T08:58:50.790Z,33.0625,-116.4211667,11.15,1.06,ml,38,67,0.1492,0.18,ci,ci37401072,2015-06-16T18:26:56.790Z,"17km E of Julian, California",earthquake
2015-06-16T08:57:17.120Z,19.6189,-70.2961,10,4.3,mb,,77,0.449,0.98,us,us20002q8i,2015-06-16T22:31:54.112Z,"1km SW of Gaspar Hernandez, Dominican Republic",earthquake
2015-06-16T08:15:23.000Z,58.4455,-153.9961,95.6,2.5,ml,,,,0.94,ak,ak11626613,2015-06-16T16:17:57.380Z,"100km N of Larsen Bay, Alaska",earthquake
2015-06-16T07:51:02.060Z,-17.246,-66.3122,129.42,3.1,ml,,128,1.985,0.43,us,us20002qgl,2015-06-16T21:33:03.606Z,"22km NW of Cochabamba, Bolivia",earthquake
2015-06-16T07:39:13.750Z,25.6662,-109.8299,10,4.3,mb,,125,1.974,1.42,us,us20002q83,2015-06-16T15:41:52.604Z,"63km WSW of Higuera de Zaragoza, Mexico",earthquake
2015-06-16T07:22:19.000Z,63.2986,-149.6861,98.5,1.2,ml,,,,0.53,ak,ak11626587,2015-06-16T07:46:38.407Z,"38km WSW of Cantwell, Alaska",earthquake
2015-06-16T07:06:03.000Z,60.884,-146.4773,11.1,2.6,ml,,,,0.74,ak,ak11626578,2015-06-16T15:08:42.626Z,"28km SSW of Valdez, Alaska",earthquake
2015-06-16T07:00:19.000Z,59.8769,-152.1851,66,1.3,ml,,,,0.44,ak,ak11626577,2015-06-16T17:55:44.882Z,"22km WNW of Anchor Point, Alaska",earthquake
2015-06-16T06:48:16.670Z,33.86,-118.2555,12.42,2.68,ml,83,48,0.0638,0.27,ci,ci37401056,2015-06-18T03:53:09.053Z,"4km NE of Carson, California",earthquake
2015-06-16T06:46:47.680Z,36.6506667,-121.1458333,7.48,1.23,md,21,103,0.04079,0.16,nc,nc72466881,2015-06-16T16:36:56.200Z,"26km SE of Ridgemark, California",earthquake
2015-06-16T06:34:04.900Z,36.6471667,-121.1451667,8.55,2.53,md,72,31,0.04131,0.18,nc,nc72466861,2015-06-16T21:25:04.827Z,"26km SE of Ridgemark, California",earthquake
2015-06-16T06:21:54.930Z,19.3363333,-155.13,5.28,1.42,md,42,120,0.04847,0.12,hv,hv60961346,2015-06-16T16:33:27.220Z,"15km SE of Volcano, Hawaii",earthquake
2015-06-16T05:59:16.680Z,36.5621667,-117.9358333,5.65,1.28,ml,18,93,0.1076,0.17,ci,ci37401008,2015-06-17T02:36:11.158Z,"12km ESE of Lone Pine, California",earthquake
2015-06-16T05:41:17.000Z,60.2615,-141.3082,0,1.7,ml,,,,0.8,ak,ak11626538,2015-06-16T05:51:39.197Z,"66km ENE of Cape Yakataga, Alaska",earthquake
2015-06-16T05:24:54.000Z,19.3096,-67.6615,43,3,Md,4,327.6,0.93514621,0.25,pr,pr15167001,2015-06-16T13:27:36.230Z,"108km NNW of San Antonio, Puerto Rico",earthquake
2015-06-16T05:00:03.770Z,39.93,-123.2658333,9.69,1.63,md,14,110,0.06617,0.11,nc,nc72466826,2015-06-16T22:22:33.640Z,"15km N of Covelo, California",earthquake
2015-06-16T04:52:19.000Z,63.6211,-150.7518,1.8,1.9,ml,,,,0.8,ak,ak11626519,2015-06-16T05:18:19.466Z,"92km WSW of Healy, Alaska",earthquake
2015-06-16T04:48:00.390Z,36.6626667,-120.859,5.26,2.84,md,69,105,0.05313,0.13,nc,nc72466816,2015-06-16T18:19:04.438Z,"38km SSW of South Dos Palos, California",earthquake
2015-06-16T04:45:43.560Z,40.4223333,-124.6605,25.71,2.68,md,33,260,0.2522,0.2,nc,nc72466811,2015-06-16T23:20:05.075Z,"37km WSW of Ferndale, California",earthquake
2015-06-16T04:43:54.140Z,38.8101667,-122.8243333,2.71,2.11,md,68,25,0.004001,0.06,nc,nc72466801,2015-06-16T23:05:06.050Z,"6km WNW of The Geysers, California",earthquake
2015-06-16T04:37:51.900Z,18.2866,-67.652,4,2.2,Md,5,169.2,0.19044284,0.02,pr,pr15167000,2015-06-16T07:53:23.660Z,"42km W of Rincon, Puerto Rico",earthquake
2015-06-16T04:34:07.590Z,36.6306667,-121.2531667,10.35,2.11,md,57,39,0.03922,0.09,nc,nc72466796,2015-06-17T00:14:05.246Z,"21km NE of Gonzales, California",earthquake
2015-06-16T04:11:50.000Z,60.2093,-141.5463,0.2,1.1,ml,,,,1.23,ak,ak11626515,2015-06-16T04:28:54.235Z,"51km ENE of Cape Yakataga, Alaska",earthquake
2015-06-16T04:11:32.000Z,62.7021,-149.1896,57.6,1.1,ml,,,,0.58,ak,ak11626513,2015-06-16T06:24:51.984Z,"63km NE of Talkeetna, Alaska",earthquake
2015-06-16T04:05:56.240Z,34.0935,-116.7495,9.47,2.15,ml,77,31,0.07569,0.13,ci,ci37400976,2015-06-18T19:55:12.120Z,"16km WNW of Morongo Valley, California",earthquake
2015-06-16T04:00:20.000Z,63.4933,-151.3513,7.6,1.3,ml,,,,0.56,ak,ak11626512,2015-06-16T04:13:02.287Z,"120km W of Cantwell, Alaska",earthquake
2015-06-16T03:59:16.570Z,36.4928,-98.6091,5,2.8,mb_lg,,54,0.446,0.72,us,us20002q6c,2015-06-17T19:49:57.066Z,"27km NNW of Fairview, Oklahoma",earthquake
2015-06-16T03:41:39.750Z,-0.0745,123.2714,132.63,4.8,mb,,44,2.754,1.05,us,us20002q5p,2015-06-16T11:44:24.097Z,"50km S of Bilungala, Indonesia",earthquake
2015-06-16T03:39:12.380Z,38.267,-122.1555,8.84,1.53,md,26,165,0.04933,0.15,nc,nc72466781,2015-06-16T23:05:47.800Z,"1km NNE of Green Valley, California",earthquake
2015-06-16T03:21:50.240Z,-29.1753,31.7455,10,4.3,mb,,287,5.717,0.78,us,us20002q6e,2015-06-16T22:02:40.623Z,"34km E of Sundumbili, South Africa",earthquake
2015-06-16T02:45:25.120Z,4.089,126.5176,101.26,4.7,mb,,132,3.104,0.65,us,us20002q5d,2015-06-16T10:47:58.289Z,"186km SE of Sarangani, Philippines",earthquake
2015-06-16T02:36:44.180Z,45.5457,152.2111,44.4,4.8,mb,,175,6.704,1.4,us,us20002q5b,2015-06-16T10:39:13.638Z,"East of the Kuril Islands",earthquake
2015-06-16T02:23:51.630Z,36.4998333,-121.0843333,5.27,1.15,md,24,90,0.0113,0.07,nc,nc72466766,2015-06-16T21:55:28.800Z,"23km ENE of Soledad, California",earthquake
2015-06-16T02:20:37.410Z,36.3095,-96.687,4.59,3.1,mb_lg,,42,0.138,0.44,us,us20002q56,2015-06-16T02:53:40.841Z,"10km ESE of Pawnee, Oklahoma",earthquake
2015-06-16T02:06:33.000Z,60.1804,-151.1577,52.8,1.5,ml,,,,0.84,ak,ak11626485,2015-06-16T02:23:18.331Z,"22km SSE of Cohoe, Alaska",earthquake
2015-06-16T01:56:31.200Z,33.5948333,-116.8193333,9.978,1.58,ml,58,26,0.04236,0.17,ci,ci37400944,2015-06-16T14:10:47.430Z,"14km WNW of Anza, California",earthquake
2015-06-16T01:54:23.150Z,33.5923333,-116.8196667,9.538,1.55,ml,61,25,0.0443,0.2,ci,ci37400936,2015-06-16T14:10:05.950Z,"14km WNW of Anza, California",earthquake
2015-06-16T01:20:28.000Z,53.3473,-165.6776,25,2.3,ml,,,,0.23,ak,ak11626484,2015-06-16T06:24:52.784Z,"81km SE of Unalaska, Alaska",earthquake
2015-06-16T01:12:57.600Z,33.2325,-116.0681667,10.25,1.1,ml,26,86,0.08373,0.22,ci,ci37400912,2015-06-16T17:22:52.837Z,"12km NNE of Ocotillo Wells, California",earthquake
2015-06-16T01:01:12.520Z,31.7775,137.6848,399.07,4.3,mb,,85,2.24,0.51,us,us20002q4x,2015-06-16T09:03:53.766Z,"246km SW of Hachijo-jima, Japan",earthquake
2015-06-16T00:17:38.000Z,63.5537,-152.3539,3.6,1.2,ml,,,,0.85,ak,ak11626470,2015-06-16T00:36:28.395Z,"170km W of Healy, Alaska",earthquake
2015-06-16T00:07:53.750Z,33.1736667,-116.0218333,5.4,1.59,ml,45,54,0.1103,0.2,ci,ci37400872,2015-06-16T17:03:57.610Z,"11km ENE of Ocotillo Wells, California",earthquake
2015-06-15T23:55:07.560Z,38.478,-122.4073333,11.06,1.51,md,33,51,0.1385,0.15,nc,nc72466741,2015-06-16T21:55:26.610Z,"6km ESE of Saint Helena, California",earthquake
2015-06-15T23:46:37.210Z,19.9595,-156.2153333,8.6,1.88,md,6,279,0.4435,0.07,hv,hv60961011,2015-06-16T00:13:01.520Z,"35km NW of Kalaoa, Hawaii",earthquake
2015-06-15T23:25:38.634Z,42.3389,-120.3784,10.7448,1.52,ml,6,142.63,0.116,0.1118,nn,nn00498752,2015-06-15T23:57:23.105Z,"16km N of Lakeview, Oregon",earthquake
2015-06-15T23:24:56.000Z,59.4845,-152.8951,88.2,1.8,ml,,,,0.46,ak,ak11626403,2015-06-18T17:02:52.982Z,"68km WSW of Anchor Point, Alaska",earthquake
2015-06-15T23:19:12.280Z,35.0458333,-117.6648333,0.01,1.99,ml,29,60,0.1141,0.12,ci,ci37400848,2015-06-16T17:02:12.447Z,"5km NNW of Boron, California",quarry blast
2015-06-15T23:18:05.040Z,37.1445,-121.5331667,8.02,1.2,md,28,67,0.03212,0.06,nc,nc72466716,2015-06-16T21:53:55.790Z,"9km NE of San Martin, California",earthquake
2015-06-15T22:43:01.000Z,62.0328,-145.2369,18.5,1,ml,,,,0.48,ak,ak11626397,2015-06-18T17:03:52.566Z,"18km ESE of Glennallen, Alaska",earthquake
2015-06-15T22:30:47.300Z,19.1256667,-155.5978333,7.37,1.49,md,25,128,0.1209,0.16,hv,hv60960991,2015-06-15T23:17:17.000Z,"15km SW of Pahala, Hawaii",earthquake
2015-06-15T22:26:13.000Z,62.8934,-151.1135,108.5,1.2,ml,,,,0.35,ak,ak11626393,2015-06-18T17:03:58.256Z,"81km NW of Talkeetna, Alaska",earthquake
2015-06-15T22:25:21.000Z,59.7907,-152.8899,99.2,1.2,ml,,,,0.18,ak,ak11626395,2015-06-18T17:03:52.089Z,"59km W of Anchor Point, Alaska",earthquake
2015-06-15T22:09:53.210Z,-9.691,125.2188,46.62,4.9,mb,,116,0.94,0.91,us,us20002q3f,2015-06-16T06:12:35.972Z,"66km E of Leof, Indonesia",earthquake
2015-06-15T21:59:29.000Z,61.6422,-147.2771,38.1,1,ml,,,,0.75,ak,ak11626364,2015-06-18T17:02:56.957Z,"75km NW of Valdez, Alaska",earthquake
2015-06-15T21:52:25.000Z,52.725,-163.479,1,2.6,ml,15,244.799980416002,,0.34,ak,ak11629001,2015-06-18T17:07:11.934Z,"218km SE of Akutan, Alaska",earthquake
2015-06-15T21:36:04.000Z,60.8492,-150.2083,38,1,ml,,,,0.35,ak,ak11626342,2015-06-18T17:02:54.891Z,"44km SSW of Anchorage, Alaska",earthquake
2015-06-15T21:31:25.000Z,60.1314,-152.5449,97.4,1.3,ml,,,,0.3,ak,ak11626338,2015-06-18T17:04:02.037Z,"40km SSE of Redoubt Volcano, Alaska",earthquake
2015-06-15T21:30:52.060Z,19.3546667,-155.2375,29.94,1.7,md,46,57,0.01903,0.1,hv,hv60960951,2015-06-15T22:03:33.310Z,"8km S of Volcano, Hawaii",earthquake
2015-06-15T21:30:50.040Z,38.7488333,-122.727,2.63,1.77,md,47,55,0.01425,0.07,nc,nc72466676,2015-06-17T00:05:42.431Z,"4km SE of The Geysers, California",earthquake
2015-06-15T21:22:44.020Z,-3.1342,137.52,54.63,4.7,mb,,147,5.268,0.68,us,us20002q2u,2015-06-16T05:25:18.206Z,"156km NE of Enarotali, Indonesia",earthquake
2015-06-15T21:13:39.000Z,63.2394,-150.622,129.8,4.4,mb,,,,0.74,ak,ak11626289,2015-06-18T17:06:59.990Z,"91km W of Cantwell, Alaska",earthquake
2015-06-15T21:04:24.800Z,4.1861,125.8827,143.34,5.4,mb,,23,2.88,1.07,us,us20002q2b,2015-06-17T21:50:00.000Z,"142km SSE of Sarangani, Philippines",earthquake
2015-06-15T20:32:49.910Z,19.4386667,-154.9211667,2.33,1.26,md,4,249,0.01717,0.05,hv,hv60960911,2015-06-16T21:41:02.110Z,"3km S of Leilani Estates, Hawaii",earthquake
2015-06-15T20:30:56.860Z,19.0898333,-155.4765,27.12,1.74,md,39,180,0.06664,0.1,hv,hv60960906,2015-06-15T20:56:42.470Z,"12km S of Pahala, Hawaii",earthquake
2015-06-15T20:30:05.000Z,61.8255,-149.9138,43.4,1.2,ml,,,,0.27,ak,ak11626269,2015-06-18T17:02:55.841Z,"10km NE of Willow, Alaska",earthquake
2015-06-15T19:55:59.410Z,33.8455,-117.4885,1.85,1.61,ml,43,69,0.04577,0.14,ci,ci37400768,2015-06-16T16:36:50.870Z,"5km SE of Home Gardens, California",quarry blast
2015-06-15T19:49:06.680Z,37.0357,-97.9008,5,3.4,mb_lg,,23,0.076,0.56,us,us20002q1i,2015-06-17T20:56:06.203Z,"17km SE of Anthony, Kansas",earthquake
2015-06-15T19:48:10.760Z,19.3533333,-155.2361667,29.71,1.7,md,47,57,0.02056,0.1,hv,hv60960876,2015-06-15T20:40:26.910Z,"8km S of Volcano, Hawaii",earthquake
2015-06-15T19:39:32.000Z,61.0912,-141.4406,9.1,1.3,ml,,,,0.5,ak,ak11626221,2015-06-18T17:04:03.998Z,"126km NNE of Cape Yakataga, Alaska",earthquake
2015-06-15T19:37:34.000Z,60.1813,-152.6374,97.9,1.2,ml,9,172.799986176001,,0.26,ak,ak11628988,2015-06-18T17:03:25.657Z,"34km S of Redoubt Volcano, Alaska",earthquake
2015-06-15T19:35:50.000Z,38.4786667,-122.4051667,11.76,1.52,md,30,101,0.1396,0.13,nc,nc72466631,2015-06-16T02:22:04.190Z,"6km ESE of Saint Helena, California",earthquake
2015-06-15T19:35:46.200Z,36.8469,-97.8803,5,2.8,ml,,67,,0.52,us,us20002q24,2015-06-16T03:38:24.481Z,"13km WNW of Medford, Oklahoma",earthquake
2015-06-15T19:33:15.100Z,18.5855,-63.991,66,3,Md,6,288,0.35393622,0.15,pr,pr15166000,2015-06-16T03:35:49.556Z,"68km ENE of Road Town, British Virgin Islands",earthquake
2015-06-15T19:28:00.000Z,61.4675,-153.6919,0.2,1.4,ml,,,,0.63,ak,ak11626218,2015-06-18T17:02:59.035Z,"120km NNW of Redoubt Volcano, Alaska",earthquake
2015-06-15T19:20:08.000Z,62.0205,-148.5851,37.8,1,ml,8,140.399988768001,,0.3,ak,ak11628985,2015-06-18T17:03:24.861Z,"28km NNE of Sutton-Alpine, Alaska",earthquake
