address,description,lat,lon,media_url,requested_datetime,service_code,service_name,service_request_id,status,status_notes,token,updated_datetime
"94-98 Atlantic Ave, Boston",Huge rat holes. Saw 3 come in and out.,42.36160832,-71.05096196,https://mayors24.cityofboston.gov/attachments/report/4ce807a60882cf0e780000ec/photo/other.jpg,11/20/10 12:38,4e658b2821ecf3e0a900003e,Other,101000202172,closed,"Case Noted. Unfortunately, this case was put in the wrong queue and left open until now causing this late notification. isd/rodent control was contacted with the case infornation at that time. isd was not part of this tracking system at that time. we apologize for the late notice.",4ce807a60882cf0e780000ec,8/10/12 15:18
"700-722 Massachusetts 9, Boston",Inbound on Huntington ave by Brigham circle t stop,42.33431172,-71.10436512,https://mayors24.cityofboston.gov/attachments/report/4ce811b50882cf0e780000fa/photo/graffiti.jpg,11/20/10 13:21,4e658b2821ecf3e0a900002f,Graffiti,101000202177,closed,resolved: This is a duplicate and refer to cn#101000202128.,4ce811b50882cf0e780000fa,11/22/10 14:16
"28-30 Gurney St, Boston",Graffiti on a street light box at tremont an gurney.,42.33174157,-71.09614365,https://mayors24.cityofboston.gov/attachments/report/4ce82e850882cf0e780000eb/photo/other.jpg,11/20/10 15:24,4e658b2821ecf3e0a900003e,Other,101000202200,open,,4ce82e850882cf0e780000eb,11/20/10 15:24
"101-147 Ward St, Boston",Graffiti on transportation sign on ward street at Wentworth.,42.33571938,-71.09776458,https://mayors24.cityofboston.gov/attachments/report/4ce830af0882cf0e780000f7/photo/other.jpg,11/20/10 15:33,4e658b2821ecf3e0a900003e,Other,101000202201,open,,4ce830af0882cf0e780000f7,11/20/10 15:34
"1 Charles St, Boston",Codman island is constantly getting hit by drivers.  Perhaps new center line painting that stretched far down Charles Street South. Big and bold.,42.35588738,-71.06923656,https://mayors24.cityofboston.gov/attachments/report/4ce87d970882cf0e780000f2/photo/other.jpg,11/20/10 21:02,4e658b2821ecf3e0a900003e,Other,101000202245,closed,Markings done.,4ce87d970882cf0e780000f2,6/29/11 2:37
"250 Boylston St, Boston","Worst taxi service ever. If they do not stop, they almost cause accidents. I can't believe how hard is to get a taxi after a dinner and movie. I may write this to Boston Globe or other newspapers",42.35201487,-71.06998638,https://mayors24.cityofboston.gov/attachments/report/4ce8c3860882cf0e780000fb/photo/other.jpg,11/21/10 2:00,4e658b2821ecf3e0a900003e,Other,101000202264,open,,4ce8c3860882cf0e780000fb,11/21/10 2:00
"3 Lorene Rd, Boston",Graffiti on play structure ( multiple areas) and street light,42.3144243,-71.10569997,https://mayors24.cityofboston.gov/attachments/report/4ce947e20882cf0e780000e0/photo/graffiti.jpg,11/21/10 11:25,4e658b2821ecf3e0a900002f,Graffiti,101000202282,closed,referred: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce947e20882cf0e780000e0,11/22/10 14:07
"1 Cazenove St, Boston",Street sweeper did not clean Cazenove St for fall clean up yesterday.,42.34677962,-71.07265795,https://mayors24.cityofboston.gov/attachments/report/4ce960110882cf0e78000104/photo/other.jpg,11/21/10 13:08,4e658b2821ecf3e0a900003e,Other,101000202296,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce960110882cf0e78000104,11/22/10 13:24
"2 Chandler St, Boston",Trash can overflowing.,42.34734066,-71.06946909,https://mayors24.cityofboston.gov/attachments/report/4ce964470882cf0e780000fe/photo/other.jpg,11/21/10 13:26,4e658b2821ecf3e0a900003e,Other,101000202301,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce964470882cf0e780000fe,11/24/10 7:15
"9 Appleton St, Boston",,42.34646842,-71.0701813,https://mayors24.cityofboston.gov/attachments/report/4ce974280882cf0e78000109/photo/graffiti.jpg,11/21/10 14:34,4e658b2821ecf3e0a900002f,Graffiti,101000202315,open,,4ce974280882cf0e78000109,11/21/10 14:34
"54 Chandler St, Boston",,42.34674595,-71.07135426,https://mayors24.cityofboston.gov/attachments/report/4ce97c5d0882cf0e7800010a/photo/graffiti.jpg,11/21/10 15:09,4e658b2821ecf3e0a900002f,Graffiti,101000202324,open,,4ce97c5d0882cf0e7800010a,11/21/10 15:09
"6 Lester Pl, Boston","When the BW&S contractor repaved Lester Place in JP on Thurs., they covered the gas and water cut offs for #5-7 and #6 respectively.  Their complaint form won't accept complaints!",42.31377443,-71.11346641,https://mayors24.cityofboston.gov/attachments/report/4ce99ec60882cf0e78000106/photo/other.jpg,11/21/10 17:35,4e658b2821ecf3e0a900003e,Other,101000202337,open,,4ce99ec60882cf0e78000106,11/21/10 17:36
"58-62 Berkeley St Boston, MA 02116",,42.34654766,-71.07099862,https://mayors24.cityofboston.gov/attachments/report/4ce9a9dd0882cf0e780000e8/photo/streetlight.jpg,11/21/10 18:23,4e658b2821ecf3e0a900002b,Streetlight,101000202346,open,,4ce9a9dd0882cf0e780000e8,11/21/10 18:23
"141 Tremont St, Boston",2 lights out along long path.,42.35589755,-71.0639916,https://mayors24.cityofboston.gov/attachments/report/4ce9c4880882cf0e78000116/photo/streetlight.jpg,11/21/10 20:16,4e658b2821ecf3e0a900002b,Streetlight,101000202360,open,,4ce9c4880882cf0e78000116,11/21/10 20:17
"151 Tremont St, Boston",Light out next to ranger station.,42.35529335,-71.06405333,https://mayors24.cityofboston.gov/attachments/report/4ce9cbad0882cf0e780000fb/photo/streetlight.jpg,11/21/10 20:47,4e658b2821ecf3e0a900002b,Streetlight,101000202364,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce9cbad0882cf0e780000fb,11/22/10 10:08
"151 Tremont St, Boston",,42.35541213,-71.06446112,https://mayors24.cityofboston.gov/attachments/report/4ce9cbf40882cf0e78000100/photo/streetlight.jpg,11/21/10 20:48,4e658b2821ecf3e0a900002b,Streetlight,101000202365,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ce9cbf40882cf0e78000100,11/22/10 10:08
"80 G St, Boston","When coming down G St, there is no street sign for the turn on to Thomas Park.",42.33322075,-71.04420022,https://mayors24.cityofboston.gov/attachments/report/4ce9ce5a0882cf0e7800010d/photo/other.jpg,11/21/10 20:58,4e658b2821ecf3e0a900003e,Other,101000202366,open,,4ce9ce5a0882cf0e7800010d,11/21/10 20:59
,Terrible road conditions in sumner tunnel. Where is all the toll money going?,42.37280755,-71.03947362,https://mayors24.cityofboston.gov/attachments/report/4cea53a60882cf0e78000115/photo/pothole.jpg,11/22/10 6:27,4e658b2821ecf3e0a9000029,Pothole,101000202386,closed,referred: Your case has been closed. Please contact the Mayor's Hotline for further details,4cea53a60882cf0e78000115,11/22/10 16:05
"256 S Huntington Ave, Boston",Downed branches need to be picked up for several weeks.,42.32444229,-71.11223049,https://mayors24.cityofboston.gov/attachments/report/4cea6a7c0882cf0e78000108/photo/other.jpg,11/22/10 8:05,4e658b2821ecf3e0a900003e,Other,101000202403,closed,resolved: Tree debris removed from public way on 11/22/10.,4cea6a7c0882cf0e78000108,11/22/10 12:33
"17-31 Berkeley St, Boston",Truck is blocking crosswalk on tremont at east berkley creating a hazard.,42.34572955,-71.0703201,https://mayors24.cityofboston.gov/attachments/report/4cea6bcf0882cf0e7800010d/photo/other.jpg,11/22/10 8:10,4e658b2821ecf3e0a900003e,Other,101000202408,closed,resolved: Enforcement investigated. Vehicle not at location.,4cea6bcf0882cf0e7800010d,11/23/10 11:50
"1452 Dorchester Ave, Boston","Front HP sign is missing, means lots of non-HP parkers, who are a BTD ticket revenue source, but they block real HP parkers from this spot.",42.30099996,-71.05986705,https://mayors24.cityofboston.gov/attachments/report/4cea7c2b0882cf0e78000120/photo/other.jpg,11/22/10 9:20,4e658b2821ecf3e0a900003e,Other,101000202449,open,,4cea7c2b0882cf0e78000120,11/22/10 9:20
"12 Prescott St, Boston",Street debris along track side of entire street (Prescott st.).  There hasn't been ANY street cleaning this year! I have called 4 times to resolve this.  Trash and debris looks awful.  Must tell cleaners to look along side of parked cars all down the street.  Please clean before first snow.,42.23691798,-71.13299407,https://mayors24.cityofboston.gov/attachments/report/4cea98b10882cf0e78000128/photo/other.jpg,11/22/10 11:22,4e658b2821ecf3e0a900003e,Other,101000202565,closed,resolved: This was swept today (Wednesday Nov.24th).The sweeper cannot ride along the wall where the dirt burm is.,4cea98b10882cf0e78000128,11/24/10 12:42
"325 Beacon St, Boston",In PA 417,42.35260245,-71.08230598,https://mayors24.cityofboston.gov/attachments/report/4ceaa6620882cf0e7800012d/photo/pothole.jpg,11/22/10 12:20,4e658b2821ecf3e0a9000029,Pothole,101000202615,open,,4ceaa6620882cf0e7800012d,11/22/10 12:20
,PA 416,42.35185605,-71.08445407,https://mayors24.cityofboston.gov/attachments/report/4ceaa72b0882cf0e780000f7/photo/pothole.jpg,11/22/10 12:23,4e658b2821ecf3e0a9000029,Pothole,101000202619,open,,4ceaa72b0882cf0e780000f7,11/22/10 12:24
"15 Arlington St, Boston",Public Garden side (left lane),42.35292668,-71.0713092,https://mayors24.cityofboston.gov/attachments/report/4ceaa9540882cf0e780000fd/photo/pothole.jpg,11/22/10 12:33,4e658b2821ecf3e0a9000029,Pothole,101000202624,closed,resolved: ,4ceaa9540882cf0e780000fd,11/23/10 3:01
"10 Prescott St, Boston","There are 2 sink holes between street and sidewalk, in front of 10 Prescott st.  Please fill and even out because water and debris from entire street collect in these 2 spots (one on each side of utility pole).",42.23698947,-71.13297021,https://mayors24.cityofboston.gov/attachments/report/4ceac0a60882cf0e78000116/photo/pothole.jpg,11/22/10 14:12,4e658b2821ecf3e0a9000029,Pothole,101000202681,closed,resolved: this was swept today (wednesday Nov.24). The sweeper cannot ride along the wall where the the dirt burm is.,4ceac0a60882cf0e78000116,11/24/10 12:41
"81-85 Welles Ave, Boston",Contractor working on Talbot & Wells new traffic lights drove equipment on sidewalk and broke in three places.,42.28895111,-71.06736198,https://mayors24.cityofboston.gov/attachments/report/4ceadfdf0882cf0e78000139/photo/other.jpg,11/22/10 16:25,4e658b2821ecf3e0a900003e,Other,101000202783,open,,4ceadfdf0882cf0e78000139,11/22/10 16:26
"164 W Brookline St, Boston",Three streetlights in alley behind W Brookline still out. It's been well over a week.,42.3424163,-71.0761766,https://mayors24.cityofboston.gov/attachments/report/4ceaf6ae0882cf0e7800013e/photo/streetlight.jpg,11/22/10 18:03,4e658b2821ecf3e0a900002b,Streetlight,101000202807,open,,4ceaf6ae0882cf0e7800013e,11/22/10 18:03
,"Street light out on comm ave mall, opposite ~40 comm ave.",42.35311697,-71.07305076,https://mayors24.cityofboston.gov/attachments/report/4ceb0cb40882cf0e78000146/photo/streetlight.jpg,11/22/10 19:37,4e658b2821ecf3e0a900002b,Streetlight,101000202864,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ceb0cb40882cf0e78000146,11/22/10 19:57
,Street light out at berkely and comm.,42.35280775,-71.07372211,https://mayors24.cityofboston.gov/attachments/report/4ceb0d130882cf0e78000125/photo/streetlight.jpg,11/22/10 19:38,4e658b2821ecf3e0a900002b,Streetlight,101000202865,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ceb0d130882cf0e78000125,11/22/10 20:02
"30-98 Millmont St Boston, MA 02119",recycling hasnt been picked up in Fort Hill,42.32768,-71.090616,https://mayors24.cityofboston.gov/attachments/report/4ceb15ff0882cf0e78000115/photo/other.jpg,11/22/10 20:16,4e658b2821ecf3e0a900003e,Other,101000202873,closed,resolved: Picked up,4ceb15ff0882cf0e78000115,11/24/10 6:25
"147 Tremont St, Boston",Streetlight out,42.355856,-71.06416805,https://mayors24.cityofboston.gov/attachments/report/4ceb09e80882cf0e78000120/photo/streetlight.jpg,11/22/10 19:25,4e658b2821ecf3e0a900002b,Streetlight,101000202875,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4ceb09e80882cf0e78000120,11/22/10 21:08
"141 Tremont St, Boston",Two park lights out in boston common on path between brewer fountain and back of NPS center.,42.35591573,-71.0638304,https://mayors24.cityofboston.gov/attachments/report/4ceb0a2f0882cf0e78000110/photo/other.jpg,11/22/10 19:26,4e658b2821ecf3e0a900003e,Other,101000202876,closed,Your case has been resolved.,4ceb0a2f0882cf0e78000110,3/15/11 14:49
"42-50 Centre St Boston, MA 02119",abandoned furniture in bushes,42.329481,-71.093453,https://mayors24.cityofboston.gov/attachments/report/4ceb017c0882cf0e78000108/photo/other.jpg,11/22/10 18:49,4e658b2821ecf3e0a900003e,Other,101000202889,closed,Done 4-20-11.,4ceb017c0882cf0e78000108,4/20/11 15:10
"20-30 Maverick Square, Boston",In front of 45 Chelsea in maverick sq  nstar dug up brand new sidewalk and replaced with cheaper materials.  Please replace with concrete.,42.36955098,-71.03940374,https://mayors24.cityofboston.gov/attachments/report/4cebb5af0882cf0e78000123/photo/other.jpg,11/23/10 7:38,4e658b2821ecf3e0a900003e,Other,101000202921,open,,4cebb5af0882cf0e78000123,11/23/10 7:38
"23-27 G St, Boston",Neon orange graffiti on light signal box.,42.33543927,-71.04429447,https://mayors24.cityofboston.gov/attachments/report/4cebc3560882cf0e78000122/photo/graffiti.jpg,11/23/10 8:36,4e658b2821ecf3e0a900002f,Graffiti,101000202944,closed,Work completed by highway general maintenance/construction unit.,4cebc3560882cf0e78000122,4/3/11 12:25
"136-198 Myrtle St Boston, MA 02114",broken gas lantern corner of Revere and Myrte Street 02114 Has been broken for a while. please repair as it makes this area quite dark and unsafe at night!,42.359302,-71.069792,https://mayors24.cityofboston.gov/attachments/report/4cebd3220882cf0e78000126/photo/other.jpg,11/23/10 9:43,4e658b2821ecf3e0a900003e,Other,101000202978,closed,other: Your case has been closed. Please contact the Mayor's Hotline for further details,4cebd3220882cf0e78000126,11/23/10 11:52
