NAME,TYPE,PRICE,REVIEW_COUNT,STAR,TELL,ADDRESS,ZIPCODE,MEDIAN_SAL,MEAN_SAL,POP,city
La Chiva Restaurant,Latin American,1,25,3.5,(617) 569-6200,"259 Bennington St  Boston, MA 02128",2128,42613,55095,38185,Boston
The Vegetable Guy,Fruits & Veggies,2,11,3.5,,"18 Parmenter St  Boston, MA 02113",2113,60386,84170,6453,Boston
Donnas Restaurant,American (Traditional),1,58,4.5,(617) 568-9314,"980 Saratoga St  Boston, MA 02128",2128,42613,55095,38185,Boston
Big Guys Cafe & Grill,American (Traditional),1,36,3.5,(617) 973-6612,"100 City Hall Plz  Boston, MA 02109",2109,92310,129015,3278,Boston
Shake Shack,Burgers,2,75,3.5,(617) 933-5050,"234 Newbury St  Boston, MA 02116",2116,80153,136491,19480,Boston
Downtown Harvard Club of Boston,Venues & Event Spaces,3,29,4,(617) 542-2070,"1 Federal St  Boston, MA 02110",2110,102972,135093,1606,Boston
Riccardos Ristorante,Italian,2,104,4,(617) 720-3994,"175 North St  Boston, MA 02109",2109,92310,129015,3278,Boston
Vineyard Grille,Seafood,2,38,3.5,,"1 Harborside Dr  Boston, MA 02128",2128,42613,55095,38185,Boston
Darbar,Pakistani,2,96,3,(617) 779-8800,"130 N Beacon St  Boston, MA 02135",2135,52714,64682,41833,Boston
Thai Dish,Thai,2,98,3.5,(617) 437-9611,"636 Beacon St  Boston, MA 02215",2215,30726,51218,21896,Boston
Uno Pizzeria & Grill,Pizza,2,89,3.5,(617) 262-4911,"645 Beacon St  Boston, MA 02215",2215,30726,51218,21896,Boston
Brasserie Jo,French,3,347,3,(617) 425-3240,"120 Huntington Ave  Boston, MA 02116",2116,80153,136491,19480,Boston
Tutto Italiano,Delis,1,6,3,(617) 557-4002,"20 Fleet St  Boston, MA 02113",2113,60386,84170,6453,Boston
The Cafe at Taj Boston,Indian,3,45,4,(617) 598-5255,"15 Arlington St  Boston, MA 02116",2116,80153,136491,19480,Boston
Asian Garden,Chinese,2,69,3,(617) 695-1646,"28 Harrison Ave  Boston, MA 02111",2111,31442,93529,4948,Boston
Tasty Burger,Burgers,1,82,3.5,(617) 425-4444,"69 L St  Boston, MA 02127",2127,64285,80697,29457,Boston
Blu Restaurant & Bar,American (New),3,167,3,(857) 263-3540,"4 Avery St 4th Fl  Boston, MA 02111",2111,31442,93529,4948,Boston
Dolphin Bay,Taiwanese,1,57,4,(617) 562-1668,"72 Brighton Ave  Boston, MA 02134",2134,33863,47915,19641,Boston
Iron Wok,Chinese,1,3,4.5,,"8 - 10 Park Plz  Boston, MA 02116",2116,80153,136491,19480,Boston
Ruby Room,Lounges,3,19,3.5,(617) 557-9950,"155 Portland St  Boston, MA 02115",2115,30282,54356,25637,Boston
Tu Metapan Restaurant,Salvadoran,1,9,3,(617) 418-7383,"295 Bennington St  Boston, MA 02128",2128,42613,55095,38185,Boston
Wing’s Kitchen,Chinese,2,50,4,(617) 338-2218,"23 Hudson St  Boston, MA 02111",2111,31442,93529,4948,Boston
Kennedy Fried Chicken,American (Traditional),1,9,3.5,(617) 427-0052,"1041 Tremont St  Boston, MA 02118",2118,51368,82360,22527,Boston
Sleeper Street Cafe,American (New),1,22,4,(617) 451-8020,"51 Sleeper St  Boston, MA 02210",2210,61807,86291,413,Boston
Moonshine 152,American (New),2,40,3.5,(617) 752-4191,"152 Dorchester Ave  Boston, MA 02127",2127,64285,80697,29457,Boston
Internal Matter,Wine Bars,2,14,4,(857) 233-5873,"35 Channel Center St  Boston, MA 02210",2210,61807,86291,413,Boston
India Quality Restaurant,Indian,2,406,5,(617) 267-4499,"484 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Casserole Cafe,Cafes,1,8,4,(617) 407-3981,"1 Hamilton Pl  Boston, MA 02108",2108,96033,149809,3324,Boston
Freshii,Coffee & Tea,2,31,3.5,(857) 496-0656,"1 Iron St  Boston, MA 02210",2210,61807,86291,413,Boston
Uno Pizzeria & Grill,Pizza,2,91,3.5,(617) 424-1697,"280 Huntington Ave.  Boston, MA 02115",2115,30282,54356,25637,Boston
Jimmy Johns,Sandwiches,1,24,2.5,(857) 317-3947,"413 D St  Boston, MA 02210",2210,61807,86291,413,Boston
Fins Sushi & Grill,Sushi Bars,2,25,3,(617) 423-4888,"62 Boylston St  Boston, MA 02116",2116,80153,136491,19480,Boston
Townsman,Brasseries,3,81,3,(617) 993-0750,"120 Kingston St  Boston, MA 02111",2111,31442,93529,4948,Boston
Qdoba Mexican Grill,Mexican,1,100,3.5,(617) 450-0910,"393 Huntington Ave  Boston, MA 02115",2115,30282,54356,25637,Boston
Broadway Pizza,Pizza,1,35,3,(617) 268-1228,"321 W Broadway  Boston, MA 02127",2127,64285,80697,29457,Boston
Bon Me,Food Trucks,1,15,3,(617) 945-9804,"Cleveland Cir  Boston, MA 02135",2135,52714,64682,41833,Boston
Beacon Hill Hotel & Bistro,Hotels,3,247,4,(617) 723-1133,"25 Charles St  Boston, MA 02114",2114,69809,110095,11170,Boston
Jerry Remys Sports Bar and Grill,American (Traditional),2,59,3.5,(617) 567-5379,"1 Harborside Dr  Boston, MA 02128",2128,42613,55095,38185,Boston
Wongs of Boston,Chinese,1,4,3.5,(617) 482-9069,"417 Washington St  Boston, MA 02108",2108,96033,149809,3324,Boston
Venezia,Venues & Event Spaces,3,107,3.5,(617) 436-3120,"20 Ericsson St  Boston, MA 02122",2122,45859,59863,24385,Boston
New China Restaurant,Chinese,1,29,3,(617) 445-9670,"869 Harrison Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
The New Ho Toy,Chinese,1,45,3.5,(617) 268-2285,"218 Old Colony Ave  Boston, MA 02127",2127,64285,80697,29457,Boston
Auntie Vies Bakery Cafe,Bakeries,4,4,3,(617) 436-1111,"482 Washington St  Boston, MA 02124",2124,43598,56611,51236,Boston
Strip By Strega,American (Traditional),2,29,5,(617) 456-5300,"64 Arlington St  Boston, MA 02116",2116,80153,136491,19480,Boston
House of Siam,Thai,1,153,3.5,(617) 267-1755,"542 Columbus Ave  Boston, MA 02118",2118,51368,82360,22527,Boston
La Fogata,Mexican,3,7,3.5,(617) 569-4120,"226 Sumner St  Boston, MA 02128",2128,42613,55095,38185,Boston
Foodies Urban Market,Grocery,2,121,4,(617) 266-9911,"1421 Washington St  Boston, MA 02118",2118,51368,82360,22527,Boston
Ts Pub,Bars,1,87,3.5,(617) 254-0807,"973 Commonwealth Ave  Boston, MA 02215",2215,30726,51218,21896,Boston
Viga,Sandwiches,1,66,3.5,(617) 742-8442,"275 Washington St  Boston, MA 02108",2108,96033,149809,3324,Boston
Tasty Burger - Back Bay,Burgers,1,30,3.5,(617) 425-4444,"145 Dartmouth St  Boston, MA 02116",2116,80153,136491,19480,Boston
L’osteria,Italian,2,177,5,(617) 723-7847,"104 Salem St  Boston, MA 02113",2113,60386,84170,6453,Boston
Sheherazad,Food Trucks,1,7,3.5,,"39-53 Drydock Ave  Boston, MA 02210",2210,61807,86291,413,Boston
La Fogata,Mexican,2,7,4.5,(617) 569-4120,"226 Sumner St  Boston, MA 02128",2128,42613,55095,38185,Boston
Hale and Hearty Soups,Soup,1,16,4,(617) 330-1900,"185 Franklin St  Boston, MA 02110",2110,102972,135093,1606,Boston
Panera Bread,Sandwiches,2,63,4,(617) 722-8234,"115 Stuart Street  Boston, MA 02116",2116,80153,136491,19480,Boston
Mojitos Latin Lounge & Nightclub,Bars,2,48,2.5,(617) 834-0552,"48 Winter St  Boston, MA 02108",2108,96033,149809,3324,Boston
